Opponent,Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Feed Location,Feed Success,Gains / Turnover Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
Malaysia,SGPvsMAS_15122025,3864.498197457973,21.399445815022318,SGP Turnovers,17,,,,,"Circle Edge, Inside Circle","YES, YES",Contact,Lee Pei Shan,"Q4, Q4, Q4, Q4",GS,Inner Middle,OPP Goal,Attacking D,,,
Malaysia_final,SGP vs MAS_final_17122025,25.88913861399326,35.50238463198239,SGP CPA,1,Center Left Defense,GA,Center Left Defense,GD,Circle Edge,YES,,,"Q1, Q1, Q1, Q1","GS, GS","Outer Right, Inner Middle","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,89.79305431199126,21.206516854995442,SGP CPA,2,Center Right Attack,GA,Attacking Right,GS,Inside Circle,YES,,,"Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,144.69457961295612,46.00297828304559,SGP CPA,3,Center Right Attack,Not Taken,,,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1, Q1","GS, GS","Outer Left, Inner Middle","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,217.29481454196397,62.28961879136935,SGP CPA,4,Center Mid Defense,GD,Center Mid Defense,WD,"Circle Edge, Circle Edge, Circle Edge, Circle Edge","NO, YES, YES, YES",,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Middle,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,310.59335103297815,14.305090756019524,SGP CPA,5,Center Left Attack,GA,Center Left Attack,WD,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,357.4926671630155,38.50597805997029,SGP CPA,6,Center Left Attack,GA,Attacking Left,WA,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,416.3071931799989,70.5891173,SGP CPA,7,Center Left Defense,GA,Center Left Defense,WD,"Outside Circle, Outside Circle","YES, YES",,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Middle,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,525.7936173,63.30181371302126,SGP CPA,8,Center Mid Attack,WA,Attacking Middle,GS,"Circle Edge, Inside Circle","NO, YES",,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Middle,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,614.5569222222222,23.741440123738812,SGP CPA,9,Center Mid Defense,WD,Center Left Attack,C,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GS,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,704.5984134530087,28.49862358298867,SGP CPA,10,Center Left Attack,GA,Center Right Attack,GD,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GA,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,781.3923785059952,36.10333120598659,SGP CPA,11,Center Mid Defense,GD,Center Mid Attack,C,Circle Edge,YES,,,"Q1, Q1, Q1",GA,Outer Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,844.1966594569727,18.80161938601202,SGP CPA,12,Center Left Attack,GA,Attacking Left Pocket,WA,Circle Edge,YES,,,"Q1, Q1, Q1",GS,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,892.1919106279475,22.52306714983024,SGP CPA,13,Center Mid Defense,GD,,Not Taken,Circle Edge,YES,,,"Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Philippines,SGPvsPHI_121225,3749.9517895668896,5.201318690028529,SGP Feed,125,,,,,Circle Edge,YES,,Rachel Ling,Q4,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,1080.5938332000146,18.803297376947285,SGP CPA,15,Center Mid Attack,GA,,Not Taken,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Outer Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1131.4921849639684,43.10620531602012,SGP CPA,16,Center Right Defense,GD,Center Right Attack,WA,"Circle Edge, Circle Edge","YES, YES",,,"Q2, Q2, Q2, Q2",GA,Outer Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1217.3940509299634,22.703987349992076,SGP CPA,17,Center Mid Attack,WA,Attacking Right,GS,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1266.0941586739975,28.403686823936596,SGP CPA,18,Center Left Attack,GA,Center Mid Attack,C,Circle Edge,YES,,,"Q2, Q2, Q2, Q2, Q2","GS, GS","Inner Left, Outer Left, Inner Left","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,1334.7904220620128,37.806224272983854,SGP CPA,19,Center Right Defense,GD,Center Right Attack,GA,"Circle Edge, Circle Edge","NO, YES",,,"Q2, Q2, Q2, Q2",GA,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1442.8938704769364,21.603993285034676,SGP CPA,20,Center Right Attack,GA,Attacking Right,WA,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1504.2939026959805,25.703184474010186,SGP CPA,21,Center Right Attack,WA,Center Right Defense,GD,"Circle Edge, Inside Circle","YES, YES",,,"Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1553.5775550339747,54.92057829102146,SGP CPA,22,Center Mid Defense,GD,Center Mid Defense,C,Circle Edge,YES,,,"Q2, Q2, Q2",GA,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1632.9925147729673,17.405214884980523,SGP CPA,23,Center Mid Attack,Not Taken,,,Outside Circle,YES,,,"Q2, Q2, Q2",GA,Inner Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1715.9920046859681,29.20691795405878,SGP CPA,24,Center Left Attack,WA,Attacking Right,GA,"Circle Edge, Circle Edge, Inside Circle","YES, YES, YES",,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1831.2903839969977,46.90845146298989,SGP CPA,25,Center Mid Attack,WD,Attacking Middle,GA,"Circle Edge, Outside Circle, Circle Edge","YES, NO, YES",,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2","GS, GA","Outer Right, Inner Middle","SGP Miss, OPP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,1903.7945582209964,31.704050792008502,SGP CPA,26,Center Right Attack,GA,Center Right Attack,GD,"Circle Edge, Circle Edge","YES, YES",,,"Q2, Q2, Q2, Q2",GA,Inner Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1962.592745862018,15.704915595977582,SGP CPA,27,Center Left Defense,GA,Center Left Attack,GD,Outside Circle,YES,,,"Q3, Q3, Q3",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2003.9930177359909,41.50497878093688,SGP CPA,28,Center Left Attack,Not Taken,,,"Circle Edge, Circle Edge, Inside Circle","YES, YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2071.0915626999767,28.907575022036326,SGP CPA,29,Center Right Attack,GD,Attacking Right Pocket,GA,Circle Edge,YES,,,"Q3, Q3, Q3, Q3","GS, GS","Outer Middle, Inner Right","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,3782.3891299199895,5.188456404986482,OPP Feed,97,,,,,Circle Edge,YES,,,Q4,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,2207.9968435609976,28.70159173,SGP CPA,31,,Not Taken,,,Circle Edge,YES,,,"Q3, Q3, Q3, Q3","GS, GS","Inner Middle, Inner Right","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,2287.5931800699273,45.30477694702358,SGP CPA,32,Center Right Attack,GA,Attacking Middle,GS,"Circle Edge, Circle Edge, Circle Edge, Circle Edge","YES, YES, YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2420.3927905139885,34.87812403001135,SGP CPA,33,Center Mid Attack,GA,Center Left Attack,WA,Outside Circle,YES,,,"Q3, Q3, Q3",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2490.191862042961,23.706013079036893,SGP CPA,34,Center Right Attack,GA,Attacking Right,C,,,,,"Q3, Q3",GS,Inner Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2545.793171075961,54.10462880000114,SGP CPA,35,Center Left Attack,WA,Attacking Left,GS,"Outside Circle, Outside Circle, Inside Circle","YES, YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2627.1584009169874,36.88651019412373,SGP CPA,36,Center Mid Attack,GA,Attacking Right Pocket,WA,Circle Edge,YES,,,"Q3, Q3, Q3",GA,Outer Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,2708.6920549969577,97.71570389304225,SGP CPA,37,Center Right Attack,WA,Center Right Attack,GD,"Circle Edge, Inside Circle, Circle Edge, Outside Circle, Inside Circle","YES, NO, YES, YES, YES",,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3","GS, GA","Inner Middle, Inner Right","SGP Miss, OPP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,2842.2926133499795,18.20478440996021,SGP CPA,38,Center Mid Attack,Not Taken,,,Outside Circle,YES,,,"Q3, Q3, Q3",GS,Inner Right,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3883.4927738959705,4.991512283013435,OPP Feed,61,,,,,Outside Circle,YES,,,Q4,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,2962.5940029559633,63.10428436598886,SGP CPA,40,Center Left Attack,GA,,Not Taken,"Circle Edge, Inside Circle","YES, YES",,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3102.192185022983,43.60514052196504,SGP CPA,41,,Not Taken,,,"Circle Edge, Outside Circle","YES, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4","GS, GS","Inner Middle, Inner Left","SGP Miss, OPP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,3190.792183754983,24.70623277695904,SGP CPA,42,Center Right Attack,GA,Center Mid Attack,C,Circle Edge,YES,,,"Q4, Q4, Q4",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3274.791886861022,54.40676022896878,SGP CPA,43,Center Left Attack,GA,Center Left Attack,WA,Circle Edge,YES,,,"Q4, Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3344.472789700982,49.42366334896724,SGP CPA,44,,Not Taken,,,"Outside Circle, Circle Edge, Outside Circle","YES, YES, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4",GA,Inner Right,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3418.0925032439773,32.90592240000751,SGP CPA,45,Center Right Attack,GA,Attacking D,GS,"Outside Circle, Circle Edge, Circle Edge, Inside Circle","YES, YES, YES, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3511.434888888889,11.681422222221954,SGP CPA,46,Center Right Attack,WA,Attacking Right,GS,Outside Circle,YES,,,"Q4, Q4, Q4",GA,Inner Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3599.4529555555555,13.345278180425339,SGP CPA,47,Center Mid Attack,GA,Attacking Middle,WA,Circle Edge,YES,,,"Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3691.8898669119512,28.006604450074974,SGP CPA,48,Center Right Attack,WA,Attacking Right Pocket,GA,Circle Edge,YES,,,"Q4, Q4, Q4",GS,Inner Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3749.7912859979588,20.707984879996275,SGP CPA,49,Center Mid Attack,GA,Attacking Middle,C,"Circle Edge, Circle Edge","YES, YES",,,"Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3806.293388432964,19.904598433007777,SGP CPA,50,Center Left Attack,Not Taken,,,"Outside Circle, Inside Circle","YES, YES",,,"Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3864.792302447987,68.50790093100477,SGP CPA,51,Center Right Defense,GD,,Not Taken,"Outside Circle, Circle Edge, Inside Circle","NO, YES, YES",,,"Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,3947.8982487449935,17.836162366117605,SGP CPA,52,Center Right Attack,GA,,Not Taken,Outside Circle,YES,,,"Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,25.88913861399326,35.50238463198239,SGP DCPA,1,Center Left Defense,GA,Center Left Defense,GD,Circle Edge,YES,,,"Q1, Q1, Q1, Q1","GS, GS","Outer Right, Inner Middle","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,89.79305431199126,21.206516854995442,SGP DCPA,2,Center Right Attack,GA,Attacking Right,GS,Inside Circle,YES,,,"Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,144.69457961295612,46.00297828304559,SGP DCPA,3,Center Right Attack,Not Taken,,,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1, Q1","GS, GS","Outer Left, Inner Middle","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,217.29481454196397,30.381964617064654,SGP DCPA,4,Center Mid Defense,GD,Center Mid Defense,WD,"Circle Edge, Circle Edge","NO, YES",,,"Q1, Q1, Q1",,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,310.59335103297815,14.305090756019524,SGP DCPA,5,Center Left Attack,GA,Center Left Attack,WD,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,357.4926671630155,38.50597805997029,SGP DCPA,6,Center Left Attack,GA,Attacking Left,WA,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,416.3071931799989,24.189106820001143,SGP DCPA,7,Center Left Defense,GA,Center Left Defense,WD,,,,,Q1,,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,525.7936173,18.20474982205053,SGP DCPA,8,Center Mid Attack,WA,Attacking Middle,GS,Circle Edge,NO,,,"Q1, Q1",,,,,,,
Malaysia_final,SGP vs MAS_final_17122025,614.5569222222222,23.741440123738812,SGP DCPA,9,Center Mid Defense,WD,Center Left Attack,C,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GS,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,704.5984134530087,28.49862358298867,SGP DCPA,10,Center Left Attack,GA,Center Right Attack,GD,"Circle Edge, Circle Edge","YES, YES",,,"Q1, Q1, Q1, Q1",GA,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,781.3923785059952,36.10333120598659,SGP DCPA,11,Center Mid Defense,GD,Center Mid Attack,C,Circle Edge,YES,,,"Q1, Q1, Q1",GA,Outer Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,844.1966594569727,18.80161938601202,SGP DCPA,12,Center Left Attack,GA,Attacking Left Pocket,WA,Circle Edge,YES,,,"Q1, Q1, Q1",GS,Outer Right,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,892.1919106279475,22.52306714983024,SGP DCPA,13,Center Mid Defense,GD,,Not Taken,Circle Edge,YES,,,"Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
Thailand,SGPvsTHA_141225,3895.399272333995,11.299165721999998,SGP Shot,80,,,,,,,,Amandeep Chahal,Q4,GS,Inner Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1080.5938332000146,18.803297376947285,SGP DCPA,15,Center Mid Attack,GA,,Not Taken,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Outer Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1131.4921849639684,43.10620531602012,SGP DCPA,16,Center Right Defense,GD,Center Right Attack,WA,"Circle Edge, Circle Edge","YES, YES",,,"Q2, Q2, Q2, Q2",GA,Outer Left,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1217.3940509299634,22.703987349992076,SGP DCPA,17,Center Mid Attack,WA,Attacking Right,GS,Circle Edge,YES,,,"Q2, Q2, Q2",GS,Inner Middle,SGP Goal,,,,
Malaysia_final,SGP vs MAS_final_17122025,1266.0941586739975,28.403686823936596,SGP DCPA,18,Center Left Attack,GA,Center Mid Attack,C,Circle Edge,YES,,,"Q2, Q2, Q2, Q2, Q2","GS, GS","Inner Left, Outer Left, Inner Left","SGP Miss, SGP Goal",,,,
Malaysia_final,SGP vs MAS_final_17122025,1334.7904220620128,37.806224272983854,SGP DCPA,19,Center Right Defense,GD,Center Right Attack,GA,"Circle Edge, Circle Edge","NO, YES",,,"Q2, Q2, Q2, Q2",GA,Outer Right,SGP Goal,,,,
